"","AcceptedAnswerId","AnswerCount","CommentCount","FavoriteCount","Important","Score","Tags","Title","ViewCount","OwnerUserId","rankpred"
"4736","Yes",5,0,100,"unknown",9,"php","Set up Apache for local development/testing?",10,658,0.916994287144098
"5801","Yes",5,0,100,"unknown",9,"php","What's the difference between Phing and PHPUnderControl?",10,577,0.916985768226253
"5441","Yes",5,0,100,"unknown",9,"php","Is there a way to have PHP print the data to a web browser in real time?",10,572,0.916985242341071
"5311","Yes",15,5,100,"unknown",31,"java","Can PHP handle enterprise level sites as well as Java",10,8880,0.916978007399368
"2399","Yes",5,0,100,"unknown",9,"php","How do you do fuzzy searches using bound parameters in PDO?",10,137,0.916939478730573
"1534","Yes",5,0,100,"unknown",7,"python","How do I do monkeypatching in python?",10,4319,0.916930289673867
"4605","No",5,0,100,"unknown",5,"python","What is the simplest way to offer/consume web services in jython?",10,20545,0.916915654609725
"1344","No",5,0,100,"unknown",7,"python","How to make Ruby or Python web sites to use multiple cores?",10,3855,0.916881444955511
"6510","Yes",5,0,100,"unknown",6,"php","Secure communication between Flash and PHP script",10,23911,0.91685803882728
"3644","Yes",5,0,100,"unknown",8,"php","What is the difference between mysql_real_escape_string and addslashes?",10,7506,0.916853831219917
"3677","No",5,0,100,"unknown",7,"python","Google App Engine: how can I programmatically access the properties of my Model class?",10,3154,0.91680760199955
"999","Yes",5,0,100,"unknown",7,"python","What's the best way to use web services in python?",10,3117,0.91680370278299
"5517","Yes",5,0,100,"unknown",8,"php","Would performance suffer using autoload in php and searching for the class file?",10,7018,0.916802416347266
"6247","Yes",5,0,100,"unknown",7,"python","What is the difference between __reduce__ and __reduce_ex__?",10,3051,0.916796747011141
"1098","Yes",5,0,100,"unknown",7,"python","Proprietary plug-ins for GPL programs: what about interpreted languages?",10,3002,0.916791582535487
"3440","Yes",5,0,100,"unknown",7,"python","How to best implement simple crash / error reporting?",10,3002,0.916791582535487
"860","No",5,0,100,"unknown",7,"python","pyGame within a pyGTK application",10,2772,0.916767337224023
"1786","Yes",5,0,100,"unknown",7,"python","Django: Print url of view without hardcoding the url",10,2592,0.916748358152158
"6304","Yes",5,0,100,"unknown",6,"php","Web ""frameworks"" for haXe to deploy in a PHP environment?",10,22277,0.916685777545507
"5338","Yes",5,0,100,"unknown",6,"php","Common CRUD functions in PHP",10,22009,0.916657493210553
"825","Yes",5,0,100,"unknown",7,"python","How to capture Python interpreter's and/or CMD.EXE's output from a Python script?",10,1670,0.916651081421427
"2584","Yes",5,0,100,"unknown",8,"php","What does a PHP developer need to know about https / secure socket layer connections?",10,5564,0.916649053891353
"3621","Yes",5,0,100,"unknown",7,"python","How do you load an embedded icon from an exe file with PyWin32?",10,1531,0.916636407097343
"4071","Yes",5,0,100,"unknown",7,"php","How to combine requests for multiple javascript files into one http request?",10,13243,0.916595883994681
"1845","Yes",5,0,100,"unknown",8,"php","Compile a PHP script in Linux",10,4985,0.916587911632524
"1252","Yes",5,0,100,"unknown",7,"python","Scaffolding in pylons",10,985,0.916578742773773
"4324","Yes",5,0,100,"unknown",6,"python","How should I best emulate and/or avoid enum's in Python?",10,9127,0.916574461299937
"4264","Yes",5,0,100,"unknown",5,"python","Why unicode() uses str() on my object only with no encoding given?",10,17160,0.916558662468867
"219","Yes",5,0,100,"unknown",7,"python","Best way to abstract season/show/episode data",10,745,0.916553384348799
"287","Yes",5,0,100,"unknown",7,"python","Pylons error - 'MySQL server has gone away'",10,736,0.916552433271574
"1222","Yes",5,0,100,"unknown",47,"css","How to make user controls know about css classes in ASP.NET",50,31505,0.91650328216327
"2684","Yes",5,0,100,"unknown",6,"python","How do I create a new signal in pygtk",10,8453,0.916503225275079
"1408","Yes",5,0,100,"unknown",8,"php","What's the best way to keep a PHP script running as a daemon?",10,4133,0.916497866503507
"2431","No",15,0,1000,"unknown",175,"php","Hidden Features of PHP?",10,5056,0.916483605996145
"3031","Yes",5,0,100,"unknown",6,"python","How to use form values from an unbound form",10,8247,0.916481441811586
"6326","Yes",5,0,100,"unknown",6,"python","Errors with Python's mechanize module",10,8206,0.916477105651611
"456","No",5,0,100,"unknown",7,"python","Python version of PHP's stripslashes",10,0,0.916474622933316
"1713","No",5,0,100,"unknown",7,"python","Wacom tablet Python interface",10,0,0.916474622933316
"3960","Yes",5,0,100,"unknown",8,"php","What is a good PHP library to handle file uploads?",10,3831,0.91646592789587
"1316","Yes",5,0,100,"unknown",8,"php","PHP best practices?",10,3800,0.916462648801264
"4363","No",5,0,100,"unknown",6,"php","Programmatically determine video file format?",10,19805,0.916424554953619
"5689","Yes",5,0,100,"unknown",6,"python","How do I test a django database schema?",10,7603,0.916413308734378
"1357","Yes",5,0,100,"unknown",8,"php","Arithmetic with Arbitrarily Large Integers in PHP",10,1384,0.916206730878157
"250","Yes",5,0,100,"unknown",8,"php","Login Script with hidden buttons",10,876,0.916152829766042
"234","Yes",5,0,100,"unknown",8,"php","PHP4 to PHP5 Migration",10,796,0.91614433853161
"1046","Yes",5,0,100,"unknown",8,"php","Making a JavaScript regex equivalent to a PHP regex",10,356,0.916097622776882
"1307","Yes",5,0,100,"unknown",8,"php","PHP mail using Gmail",10,356,0.916097622776882
"601","No",5,0,100,"unknown",8,"php","WebSVN with VisualSVN Server, anyone gotten authentication to work?",10,267,0.916088170579543
"3133","Yes",5,0,100,"unknown",5,"python","Redirect command to input of another in Python",10,12650,0.916080858275474
"501","Yes",5,0,100,"unknown",8,"php","Find the best combination from a given set of multiple sets",10,58,0.916065970043408
"434","Yes",5,0,100,"unknown",8,"php","Strange characters in PHP",10,0,0.916059808183369
"1947","Yes",5,0,100,"unknown",6,"python","What Python way would you suggest to check whois database records?",10,4172,0.916049468180016
"5913","Yes",5,0,100,"unknown",5,"python","Crypto/x509 certificate parsing libraries for Python (pyOpenSSL vs Python OpenSSL Wrappers vs...)",10,12344,0.916048349755508
"5739","Yes",5,0,100,"unknown",5,"python","Writing a Domain Specific Language for selecting rows from a table",10,12030,0.916014979448471
"1285","Yes",5,0,100,"unknown",6,"python","Ruby ""is"" equivalent",10,3594,0.915988032729678
"2834","Yes",5,0,100,"unknown",5,"python","Python Authentication API",10,11563,0.915965326802497
"4577","Yes",5,0,100,"unknown",7,"php","How do I do table sorting using CodeIgniter?",10,7094,0.915944088076914
"6320","Yes",5,0,100,"unknown",6,"python","Get other running processes window sizes in Python",10,3176,0.915943578191282
"4966","Yes",5,0,100,"unknown",4,"python","Passing apache2 digest authentication information to a wsgi script run by mod_wsgi",10,19435,0.915932296135392
"1555","Yes",5,0,100,"unknown",6,"python","Standard way to open a folder window in linux?",10,3002,0.915925066895207
"3221","Yes",15,5,100,"unknown",29,"java","Java logger that automatically determines caller's class name",10,15187,0.915913895339851
"4087","Yes",5,0,100,"unknown",4,"python","Sorting a dict on __iter__",10,18909,0.915876318556252
"4738","Yes",5,0,100,"unknown",4,"python","How can I join a list into a string (caveat)?",10,18866,0.915871740945972
"1138","Yes",5,0,100,"unknown",6,"python","Programmatically editing Python source",10,2147,0.915834052411523
"1029","Yes",5,0,100,"unknown",6,"python","Trackback/Pingback libraries for Python/Ruby?",10,1968,0.915814986594096
"708","Yes",5,0,100,"unknown",6,"python","updating an auto_now DateTimeField in a parent model w/ Django",10,1914,0.915809234124994
"1815","No",5,0,100,"unknown",6,"python","User Authentication in Pylons + AuthKit",10,1448,0.915759577614656
"2453","Yes",5,0,100,"unknown",7,"php","Has anyone attempted to make PHP's system functions more Object-Oriented?",10,5291,0.91575209414612
"4555","Yes",5,0,100,"unknown",6,"php","Simple web ""live chat"" software (LAMP stack) that integrates with Jabber/Aim",10,13113,0.915713655514858
"4052","Yes",5,0,100,"unknown",6,"php","Dynamic class variables",10,12870,0.915687738299994
"356","Yes",5,0,100,"unknown",6,"python","How do I treat an integer as an array of bytes in Python?",10,742,0.915684296269901
"4779","Yes",5,0,100,"unknown",5,"php","How do you copy a PHP object into a different object type",10,20907,0.915672213746825
"4542","Yes",5,0,100,"unknown",6,"php","PHP: array_map on object?",10,12534,0.915651890231924
"2977","Yes",5,0,100,"unknown",6,"python","Is there a common way to check in Python if an object is any function type?",10,156,0.91562176423678
"4539","Yes",5,0,100,"unknown",5,"php","reinitialize system wide environment variable in linux",10,20300,0.915607431596754
"3788","Yes",5,0,100,"unknown",6,"python","Distributed python",10,0,0.915605110389353
"4611","No",5,0,100,"unknown",6,"python","Convert mysql timestamp to epoch time in python",10,0,0.915605110389353
"6201","No",5,0,100,"unknown",6,"python","Background tasks on appengine",10,0,0.915605110389353
"6439","Yes",5,0,100,"unknown",4,"python","What is the preferred way to redirect a request in Pylons without losing form data?",10,15992,0.9155652729934
"3235","Yes",5,0,100,"unknown",4,"python","How to skip sys.exitfunc when unhandled exceptions occur",10,15274,0.915488551255563
"5584","Yes",5,0,100,"unknown",4,"python","How do you make Python / PostgreSQL faster?",10,15245,0.915485451137583
"5088","Yes",5,0,100,"unknown",6,"php","How do I escape a PHP script to an external editor and return afterwards?",10,10942,0.915481850498526
"6002","Yes",5,0,100,"unknown",6,"php","Easy way to embed svn revision number in page in PHP?",10,10680,0.915453836773646
"757","Yes",5,0,100,"unknown",7,"php","PHP includes vs OOP",10,2490,0.915453037494267
"3543","Yes",5,0,100,"unknown",6,"php","How do I create a node from a cron job in drupal?",10,10393,0.91542314031134
"1287","Yes",5,0,100,"unknown",7,"php","Seeking code highlighter recommendation for WordPress",10,1969,0.915397305290664
"6187","Yes",5,0,100,"unknown",3,"python","Is there a way to define which fields in the model are editable in the admin app?",10,22306,0.91536548011633
"5203","No",5,0,100,"unknown",4,"python","What is the best way to store set data in Python?",10,14107,0.915363716704535
"3111","Yes",5,0,100,"unknown",4,"python","iBATIS for Python?",10,13996,0.915351834269418
"4433","Yes",5,0,100,"unknown",6,"php","How can I detect, using php, if the machine has oracle (oci8 and/or pdo_oci) installed?",10,9143,0.915289326918244
"292","Yes",5,0,100,"unknown",7,"php","Class::DBI-like library for php?",10,923,0.915285312318984
"2630","Yes",5,0,100,"unknown",5,"python","How to add method using metaclass",10,5179,0.915283885404941
"3603","Yes",5,0,100,"unknown",5,"php","Getting PHP to read .doc files on Linux",10,17265,0.915282842708809
"1906","No",5,0,100,"unknown",5,"python","Can parallel traversals be done in MATLAB just as in Python?",10,5148,0.915280564199094
"3667","Yes",5,0,100,"unknown",6,"php","PHP equivalent of Perl's 'use strict' (to require variables to be initialzied before use)",10,8925,0.915265970196943
"4935","Yes",5,0,100,"unknown",6,"php","PHP: How to return information to a waiting script and continue processing",10,8880,0.9152611481278
"2415","Yes",5,0,100,"unknown",7,"php","SQLite/PHP read-only?",10,658,0.915256917987558
"1838","No",5,0,100,"unknown",5,"python","Embedding a remote Python shell in an application",10,4883,0.915252168423567
"152","Yes",5,0,100,"unknown",7,"php","Multi-Paradigm Languages",10,572,0.915247701367492
"1716","No",5,0,100,"unknown",5,"python","How to know whether a window with a given title is already open in Tk?",10,4717,0.915234376482071
"1197","Yes",5,0,100,"unknown",7,"php","Determining width of a printed string by a webapp",10,356,0.915224548636038
"518","Yes",5,0,100,"unknown",7,"php","Only accepting certain ajax requests from authenticated users",10,305,0.915219081181456
"1128","No",5,0,100,"unknown",7,"php","Is this a reasonable way to handle getters/setters in a PHP class?",10,305,0.915219081181456
"82","Yes",5,0,100,"unknown",7,"php","Why is my ternary expression not working?",10,137,0.915201068479868
"3423","Yes",5,0,100,"unknown",5,"php","PHP DOMDocument stripping HTML tags",10,16425,0.915192805953852
"2874","No",5,0,100,"unknown",7,"php","Defining class methods in PHP",10,0,0.915186376980255
"5316","No",5,0,100,"unknown",7,"php","Securing DB and session-data on a PHP shared host",10,0,0.915186376980255
"2681","No",5,0,100,"unknown",6,"php","Any recommendations for deployment from SVN, with version numbers written into my code automagically?",10,7853,0.915151030084752
"6395","Yes",5,0,100,"unknown",5,"python","Runnning a Python web server as a service in Windows",10,3653,0.915120256064028
"1282","Yes",5,0,100,"unknown",5,"python","Why does Python's iter() on a mapping return iterkeys() instead of iteritems()?",10,3594,0.915113923880887
"6104","Yes",5,0,100,"unknown",4,"python","Django VMware appliance",10,11674,0.91510291926053
"5653","Yes",5,0,100,"unknown",5,"php","PHP alias @ function",10,15345,0.915076916838391
"4307","No",5,0,100,"unknown",3,"python","How to apply bold style to a specific word in Excel file using Python?",10,19607,0.915076130974811
"4985","Yes",5,0,100,"unknown",5,"python","How to get/set logical directory path in python",10,3051,0.915055626205468
"1469","Yes",5,0,100,"unknown",5,"python","PGP signatures from Python?",10,3002,0.915050363671305
"4665","Yes",5,0,100,"unknown",3,"python","Best practices for manipulating database result sets in Python?",10,19031,0.915014264200075
"3161","No",5,0,100,"unknown",4,"python","Testing GUI code: should I use a mocking library?",10,10840,0.915013353706811
"5622","Yes",5,0,100,"unknown",3,"python","How can I perform a HEAD request with the mechanize library?",10,18866,0.914996534415156
"5574","Yes",5,0,100,"unknown",5,"php","PHP regex to remove multiple ?-marks",10,14569,0.914993559683671
"659","Yes",5,0,100,"unknown",5,"python","Introducing Python",10,1951,0.914937416457106
"4249","Yes",5,0,100,"unknown",6,"php","Validate an incoming SOAP request to the WSDL in PHP",10,5726,0.914922553741695
"902","Yes",5,0,100,"unknown",5,"python","wxpython: How do I examine dragged data in OnDragOver?",10,1785,0.914919564579249
"5382","No",5,0,100,"unknown",5,"python","Regex to remove conditional comments",10,1448,0.914883312664224
"5999","Yes",5,0,100,"unknown",6,"php","PHP's SPL: Do its interfaces involving arrays cover all array properties?",10,5291,0.914875758588848
"2394","Yes",5,0,100,"unknown",5,"python","python regex to match multi-line preprocessor macro",10,1304,0.914867817960015
"3639","No",5,0,100,"unknown",3,"python","I need to write code in python for comparing text of two documents using fingerprint techniques",10,17451,0.914844350266852
"4340","Yes",5,0,100,"unknown",5,"php","What is the best way to paginate results in php",10,13116,0.914837280246287
"4640","Yes",5,0,100,"unknown",3,"python","python regular expression to split paragraphs",10,17160,0.914813022413705
"424","No",5,0,100,"unknown",5,"python","Using an XML catalog with Python's lxml?",10,207,0.914749694444008
"3046","No",5,0,100,"unknown",5,"python","Best way to access table instances when using SQLAlchemy's declarative syntax",10,0,0.914727388294486
"4271","No",5,0,100,"unknown",5,"python","How best to draw in the console?",10,0,0.914727388294486
"4834","Yes",5,0,100,"unknown",3,"python","Python subprocess issue with ampersands",10,16035,0.914691811248518
"5371","Yes",5,0,100,"unknown",5,"php","Testing form inputs in PHPUnit",10,11651,0.914679446374785
"4325","Yes",5,0,100,"unknown",3,"python","Topological sort, recursive, using generators",10,15842,0.914671001090566
"5421","Yes",5,0,100,"unknown",6,"php","How do I set the Content-type in Joomla?",10,2680,0.914594389235577
"4811","Yes",5,0,100,"unknown",4,"php","Retrieving CDATA contents from XML using PHP and simplexml ",10,18922,0.914581108024177
"3620","Yes",5,0,100,"unknown",5,"php","Fastest way to determine image resolution and file type in PHP or Unix command line?",10,10024,0.914503848393603
"3092","Yes",5,0,100,"unknown",5,"php","PHP Deployment to windows/unix servers",10,9114,0.914405491599104
"4556","Yes",5,0,100,"unknown",4,"python","What is the fastest way to scale and display an image in Python?",10,5179,0.914403134832258
"3584","Yes",5,0,100,"unknown",4,"php","How do you find the difference between 2 strings in PHP?",10,17171,0.914391916167721
"185","Yes",5,0,100,"unknown",6,"php","Locking a SQL Server Database with PHP",10,657,0.914375805101704
"2161","Yes",5,0,100,"unknown",4,"python","How can I get Emacs' key bindings in Python's IDLE?",10,4872,0.914369928966253
"4689","Yes",5,0,100,"unknown",5,"php","Can't download file in IE7 but there isn't any issue in Firefox, Chrome, etc..?",10,7946,0.914279098738423
"4049","Yes",5,0,100,"unknown",3,"python","IronClad equivalent for Jython",10,11439,0.914194997323077
"3500","Yes",5,0,100,"unknown",3,"python","If it is decided that our system needs an overhaul, what is the best way to go about it?",10,10669,0.914111506627288
"4441","Yes",5,0,100,"unknown",3,"python","How do I find out the size of a canvas item in Python/Tkinter?",10,10577,0.914101526194406
"4500","Yes",5,0,100,"unknown",2,"python","Python-passing variable between classes",10,18676,0.914092464152519
"6133","Yes",5,0,100,"unknown",2,"python","Using OR comparisons with IF statements",10,18676,0.914092464152519
"6210","No",5,0,100,"unknown",2,"python","Python desktop widgets",10,18676,0.914092464152519
"6344","Yes",5,0,100,"unknown",3,"php","Gaussian distributions with PHP on a 24h time period",10,22470,0.914079529451377
"6557","Yes",5,0,100,"unknown",2,"python","Programmatically focusing a hippo.CanvasEntry?",10,18243,0.91404547242536
"2223","Yes",5,0,100,"unknown",5,"php","activerecord as model, is this a good idea?",10,5742,0.914040136355761
"1311","Yes",5,0,100,"unknown",4,"python","""The system cannot find the file specified"" when invoking subprocess.Popen in python",10,1714,0.914027673706442
"4974","Yes",5,0,100,"unknown",5,"php","Php Check If a Static Class is Declared",10,5261,0.913987905145002
"2911","Yes",5,0,100,"unknown",3,"python","Python's unittest logic",10,9510,0.913985698086028
"4031","Yes",5,0,100,"unknown",4,"php","How do you refactor your old PHP code?",10,13394,0.913982525560465
"5176","Yes",5,0,100,"unknown",2,"python","How to implement a Decorator with non-local equality?",10,17663,0.913982490898687
"3066","Yes",5,0,100,"unknown",4,"php","Variable binding in PHP ADOdb",10,13320,0.913974486982811
"5704","Yes",5,0,100,"unknown",2,"python","Adding Cookie to ZSI Posts",10,17583,0.913973800511469
"4562","Yes",5,0,100,"unknown",4,"php","Send data between two PHP scripts",10,12970,0.913936457461349
"6418","Yes",5,0,100,"unknown",5,"php","Do any mapping APIs provide road details?",10,4742,0.91393151531452
"189","Yes",5,0,100,"unknown",4,"python","Does anyone have experience creating a shared library in MATLAB?",10,676,0.91391490780724
"5226","No",5,0,100,"unknown",3,"python","Doing CRUD in Turbogears",10,8679,0.913895390952998
"1464","Yes",5,0,100,"unknown",5,"php","How do I do multiple updates in a single SQL query?",10,4224,0.913875200745938
"2864","Yes",5,0,100,"unknown",5,"php","TYPO3: How do i render tt_content text elements in my own extensions?",10,4186,0.913871068247686
"4302","Yes",5,0,100,"unknown",3,"python","PLY: Token shifting problem in C parser",10,8206,0.913843950352371
"738","No",5,0,100,"unknown",4,"python","How do content discovery engines, like Zemanta and Open Calais work?",10,0,0.913841396721791
"5513","Yes",5,0,100,"unknown",2,"python","Reading 32bit Packed Binary Data On 64bit System",10,16363,0.913841173524978
"5436","Yes",5,0,100,"unknown",2,"python","Concurrent Access to RRD (RRDTool)",10,16148,0.913817781550772
"5654","Yes",5,0,100,"unknown",4,"php","How would you go about auto-detecting Textile versus Markdown?",10,11577,0.913784949006753
"4675","Yes",5,0,100,"unknown",2,"python","What is the scope for imported classes in python?",10,15842,0.913784478868521
"4354","Yes",5,0,100,"unknown",4,"php","Caching paginated results, purging on update - how to solve?",10,11167,0.913740309716942
"6276","Yes",5,0,100,"unknown",1,"python","Is there any Visual Library alternative to wxPython that supports CSS/Style Sheets?",10,23609,0.913739237578273
"1371","Yes",5,0,100,"unknown",5,"php","To use views or not to use views",10,2594,0.913697776871366
"3859","Yes",5,0,100,"unknown",4,"php","What's the most current, good practice, and easiest way to use sessions in PHP?",10,10708,0.913690310655926
"4352","Yes",5,0,100,"unknown",3,"php","PHP replace double backslashes ""\\"" to a single backslash ""\""",10,18671,0.913666388337746
"651","Yes",5,0,100,"unknown",5,"php","GOTO command in PHP?",10,2238,0.913658982613086
"5828","No",5,0,100,"unknown",1,"python","Socket programming for mobile phones in Python",10,22834,0.913654800303912
"2379","Yes",5,0,100,"unknown",3,"python","Windows Mobile development in Python",10,6254,0.91363136814845
"3247","Yes",5,0,100,"unknown",2,"python","PythonWin's python interactive shell calling constructors twice?",10,14351,0.913622043119391
"775","Yes",5,0,100,"unknown",5,"php","Suggestions on Ajax development environment for PHP",10,1821,0.91361352094346
"3446","Yes",5,0,100,"unknown",5,"php","Detect browser connection closed in PHP",10,1820,0.913613411896623
"3286","Yes",5,0,100,"unknown",2,"python","PyQT and PyCairo",10,14006,0.913584417925304
"5964","No",5,0,100,"unknown",4,"php","Fuse bindings for php",10,9419,0.913549758989606
"4404","Yes",5,0,100,"unknown",2,"python","Report generation",10,13565,0.913536301505348
"2094","Yes",5,0,100,"unknown",3,"python","How do i generate a histogram for a given probability distribution (for functional testing a server)?",10,5357,0.913533521342813
"6355","Yes",5,0,100,"unknown",1,"python","Looking for a regular expression including aplhanumeric + ""&"" and "";""",10,21716,0.913532860869077
"1411","Yes",5,0,100,"unknown",5,"php","Does the PHP mail() function work if I don't own the MX record",10,910,0.913514127599856
"3406","Yes",5,0,100,"unknown",3,"python","Running multiple sites from a single Python web framework",10,4919,0.91348570684626
"2458","Yes",5,0,100,"unknown",3,"python","What's a good way to find relative paths in Google App Engine?",10,4904,0.913484068939669
"1966","Yes",5,0,100,"unknown",3,"python","How do you create a weak reference to an object in Python?",10,4883,0.913481775823279
"3093","Yes",5,0,100,"unknown",3,"python","What does BlazeDS Livecycle Data Services do, that something like PyAMF or RubyAMF not do?",10,4787,0.913471292304785
"141","Yes",5,0,100,"unknown",5,"php","PHP Error - Uploading a file",10,402,0.913458658038541
"5347","Yes",5,0,100,"unknown",5,"php","What are the security concerns of evaluating user code?",10,364,0.913454507446243
"589","Yes",5,0,100,"unknown",5,"php","How would you implement FORM based authentication without a backing database?",10,338,0.913451667463472
"4808","Yes",5,0,100,"unknown",1,"python","Dynamically create variables inside function",10,20955,0.91344977000274
"826","No",5,0,100,"unknown",5,"php","Where can i find extended HTML reporters for Simpletest?",10,276,0.913444894856413
"338","Yes",5,0,100,"unknown",5,"php","Running xinc on OpenBSD's Apache Server",10,204,0.913437029291316
"202","Yes",5,0,100,"unknown",5,"php","Accessing a CONST attribute of series of Classes",10,117,0.913427524203552
"3532","No",5,0,100,"unknown",5,"php","Example/How-To create calendar appointment using Exchange 03 Webdav and PHP?",10,0,0.913414740009674
"6205","No",5,0,100,"unknown",5,"php","How to store configuration parameters in SVN?",10,0,0.913414740009674
"1602","Yes",5,0,100,"unknown",3,"python","How can I get a commit message from a bzr post-commit hook?",10,3830,0.913366721843018
"2887","Yes",5,0,100,"unknown",2,"python","Using the docstring from one method to automatically overwrite that of another method",10,11992,0.913364477750877
"3147","Yes",5,0,100,"unknown",2,"python","How to check for memory leaks in Guile extension modules?",10,11886,0.913352887927911
"3663","Yes",5,0,100,"unknown",2,"python","NI CVI with Python",10,11760,0.913339109520388
"1705","Yes",5,0,100,"unknown",3,"python","Good python library for generating audio files?",10,3561,0.91333730788519
"973","Yes",5,0,100,"unknown",3,"python","Is ""safe_eval"" really safe?",10,3002,0.913276154802075
"3765","Yes",5,0,100,"unknown",3,"php","Are there many users of PRADO out there?",10,15004,0.913265896887187
"4606","No",5,0,100,"unknown",3,"python","Which is more pythonic, factory as a function in a module, or as a method on the class it creates?",10,2900,0.91326499206642
"5967","No",5,0,100,"unknown",2,"php","What are essential topics to have in a Web Services (semester) course?",10,23089,0.913255222681015
"5328","Yes",5,0,100,"unknown",3,"python","Do I have to cause an ValueError in Python",10,2598,0.913231933988745
"733","No",5,0,100,"unknown",3,"python","Why does this python date/time conversion seem wrong?",10,2427,0.913213210617502
"4455","Yes",5,0,100,"unknown",2,"python","How do I overlap widgets with the Tkinter pack geometry manager?",10,10577,0.91320964883788
"5297","Yes",5,0,100,"unknown",2,"python","How to pass all Visual Studio 2008 ""Macros"" to Python script?",10,10559,0.913207677670812
"5235","Yes",5,0,100,"unknown",3,"python","Perl or Python script to remove user from group",10,2346,0.913204340376081
"5658","Yes",5,0,100,"unknown",1,"python","Dynamic radio button creation",10,18676,0.913200501639962
"4755","Yes",5,0,100,"unknown",4,"php","Lazy Function Definition in PHP - is it possible?",10,6144,0.913191722768808
"5935","Yes",5,0,100,"unknown",3,"python","Significant figures in the decimal module",10,2147,0.913182544570663
"5326","Yes",5,0,100,"unknown",2,"php","Is there a Dependency Injection framework for PHP4?",10,21973,0.913132991792958
"5819","Yes",5,0,100,"unknown",4,"php","Which php variable debugging function do you use? var_dump, print_r, var_export, other?",10,5261,0.913094960227393
"455","Yes",5,0,100,"unknown",3,"python","Replacement for for... if array iteration",10,1266,0.913085992071219
"3077","Yes",5,0,100,"unknown",3,"php","Advice on building a distributed CMS?",10,13281,0.913077139387499
"1944","No",5,0,100,"unknown",4,"php","What are the Agile tools for PHP?",10,5056,0.913072481583135
"1392","Yes",5,0,100,"unknown",3,"python","Why is the subprocess.Popen class not named Subprocess?",10,1114,0.913069323926906
"6338","Yes",5,0,100,"unknown",3,"python","Is it OK to inspect properties beginning with underscore?",10,985,0.913055175667179
"4725","Yes",5,0,100,"unknown",2,"python","What's the best dispatcher/callback library in Python?",10,9161,0.913054459879975
"1828","Yes",5,0,100,"unknown",4,"php","How do the CakePHP and codeigniter frameworks compare to the ASP.NET MVC framework?",10,4835,0.913048242615576
"1617","Yes",5,0,100,"unknown",4,"php","Is there a better way of writing a git pre-commit hook to check any php file in a commit for parse errors?",10,4342,0.9129941490351
"1496","Yes",5,0,100,"unknown",4,"php","Loading JSON with PHP",10,4247,0.912983721824837
"798","Yes",5,0,100,"unknown",3,"python","Python code generator for Visual Studio?",10,267,0.912976389913963
"3861","No",5,0,100,"unknown",3,"python","How to associated the cn in an ssl cert of pyOpenSSL verify_cb to a generated socket",10,0,0.912947075676746
"4495","Yes",5,0,100,"unknown",3,"python","What are the Python equivalents of the sighold and sigrelse functions found in C?",10,0,0.912947075676746
"6550","Yes",5,0,100,"unknown",3,"php","What are good tools/frameworks for i18n of a php codebase?",10,11979,0.912934256663759
"6527","No",15,0,100,"unknown",83,"java","Why is it impossible, without attempting I/O, to detect that TCP socket was gracefully closed by peer?",10,16724,0.912870554065022
"3558","Yes",5,0,100,"unknown",4,"php","Zend Framework - ErrorHandler does not seem to be working as expected",10,3210,0.912869827048328
"3307","No",5,0,100,"unknown",1,"python","Python + DNS : Cannot get RRSIG records: No Answer",10,15625,0.912865777850431
"4067","Yes",15,10,100,"unknown",7,"mysql","Is Oracle RDBMS more stable, secure, robust, etc. than MySQL RDBMS?",10,6153,0.912850919579284
"5838","Yes",5,0,100,"unknown",4,"php","Pulling both the text and attribute of a given node using Xpath",10,2863,0.91283168558067
"5177","Yes",5,0,100,"unknown",2,"php","Can anyone explain this PHP code using json_encode and json_decode?",10,19087,0.912816177175278
"838","Yes",5,0,100,"unknown",4,"php","How to prevent session timeout in Symfony 1.0?",10,2706,0.912814423528334
"4795","Yes",5,0,100,"unknown",1,"python","Find matching sequences in two binary files",10,15109,0.912809052426408
"2384","Yes",5,0,100,"unknown",4,"php","PHP Forms-Based Authentication on Windows using Local User Accounts",10,2581,0.91280067764531
"2562","Yes",5,0,100,"unknown",2,"python","Nice Python wrapper for Yahoo's Geoplanet web service?",10,6525,0.912764894069832
"5156","Yes",5,0,100,"unknown",2,"php","Route-problem regarding Url-encoded Umlauts (using the Zend-framework)",10,18606,0.91276327323838
"1226","Yes",5,0,100,"unknown",4,"php","How do I generate a friendly URL in Symfony PHP?",10,2108,0.912748645480216
"5416","Yes",5,0,100,"unknown",2,"php","Subfolders in CodeIgniter",10,18334,0.912733343816938
"3979","No",5,0,100,"unknown",2,"php","Facebook RSS application",10,18219,0.91272068704068
"4472","Yes",5,0,100,"unknown",4,"php","How do I enable multimode emacs to program PHP without messing up my indents?",10,1765,0.912710896347696
"1697","No",5,0,100,"unknown",4,"php","Stream data (such as music) using PHP (or another language)",10,1615,0.912694383339166
"5759","Yes",5,0,100,"unknown",2,"python","Using locale.setlocale in embedded Python without breaking file parsing in C thread",10,5442,0.912645673430331
"307","Yes",5,0,100,"unknown",4,"php","Advancing through relative dates using strtotime()",10,1149,0.912643064903633
"1997","Yes",5,0,100,"unknown",2,"python","Improving Python readability?",10,5342,0.912634657633691
"3897","Yes",5,0,100,"unknown",2,"python","How to load a python module into a fresh interactive shell in Komodo?",10,5113,0.912609426727233
