AcceptedAnswerId,AnswerCount,CommentCount,CommunityOwnedDate,CreationDate,_FavoriteCount,_Id,_Important,_LastActivityDate,_LastEditDate,_LastEditorDisplayName,_LastEditorUserId,_OwnerUserId,_PostTypeId,Score,Tags,_Title,ViewCount
Yes,7,0,,2/10/12,100,44787,unknown,2015-09-09T10:34:29.323,2015-09-09T10:34:29.323,,1537726,4298,1,659.6,c#,How do you get the current image name from an ASP.Net website?,10
Yes,1,0,,5/6/09,100,44821,unknown,2009-01-02T22:02:33.940,2009-01-02T22:02:33.940,Gordon Wilson,23071,3575,1,1516.26,c++,Default smart device project can't find dependencies,10
Yes,7,0,,5/6/09,100,44824,unknown,2012-01-27T03:21:02.117,2008-09-04T22:49:03.717,Matt Sheppard,797,4223,1,834.8,java,Is JINI at all active anymore?,10
Yes,7,0,,11/23/10,100,44834,unknown,2016-03-03T17:52:24.700,2016-03-03T17:52:24.700,,1794,1794,1,1547.57,python,Can someone explain __all__ in Python?,50
Yes,3,0,,2/10/11,100,44853,unknown,2014-05-19T11:49:57.557,2010-10-20T23:24:24.010,ScArcher2,183172,1310,1,859.57,java,Why am I getting a ClassCastException when generating javadocs?,10
No,5,0,,3/29/10,100,44864,unknown,2013-09-11T13:56:39.483,2013-09-11T13:56:39.483,Chris,845334,2168,1,227.12,html,Is there any easy way to determine what factors are contributing to the size of an HTML element?,10
Yes,3,0,,3/29/10,100,44903,unknown,2009-09-22T03:06:55.880,,,0,1414,1,4008.63,jquery,Is there any way to repopulate an Html Select's Options without firing the Change event (using jQuery)?,10
Yes,15,0,,9/5/12,100,44905,unknown,2014-12-17T19:27:28.463,2014-12-17T19:27:28.463,ecleel,-1,3394,1,53.69,c#,C# switch statement limitations - why?,50
Yes,11,5,,9/5/12,100,44912,unknown,2015-10-31T16:54:05.983,,,0,3498,1,1472.04,java,Java Delegates?,100
Yes,6,0,,1/31/11,100,44942,unknown,2015-08-30T16:36:22.690,2015-08-30T16:35:25.827,,63550,493,1,860.58,c#,Cast List<int> to List<string> in .NET 2.0,50
Yes,5,0,,1/31/11,100,44980,unknown,2015-04-09T14:35:12.903,2014-12-12T01:16:45.840,AgentConundrum,64046,1588,1,666.9,c#,How can I programmatically determine if my workstation is locked?,10
Yes,2,0,,8/7/09,100,44989,unknown,2013-09-12T06:42:41.950,,,0,1463,1,651.64,c#,How do you index into a var in LINQ?,10
Yes,4,0,,5/5/12,100,44999,unknown,2013-12-02T13:06:10.660,2013-12-02T13:06:10.660,roman,2432317,3661,1,3070.4,c#,reassign value to query string parameter,10
Yes,10,0,,5/5/12,100,45004,unknown,2016-02-05T16:02:18.783,2011-02-06T21:08:29.567,,106224,4640,1,8126.46,css,Complex CSS selector for parent of active child,100
Yes,1,0,,5/5/12,100,45013,unknown,2008-09-26T20:14:41.777,2008-09-26T20:14:41.777,Chris,2134,2168,1,1365.84,python,Can the HTTP version or headers affect the visual appearance of a web page?,10
Yes,19,0,,5/5/12,100,45030,unknown,2015-11-10T10:47:40.600,2014-12-13T06:10:32.003,Glenn Slaven,41956,2975,1,4523.4,c#,How to parse a string into a nullable int,50
Yes,3,0,,11/10/09,100,45062,unknown,2009-12-23T18:02:32.403,2008-09-26T19:01:17.350,Chris,2134,364,1,1052.74,c#,"LINQ to SQL Association - ""Properties do not have matching types""",10
Yes,2,0,,11/10/09,100,45075,unknown,2014-10-28T00:21:52.593,2008-09-05T01:39:33.170,jjnguy,2598,2598,1,349.75,java,Java: Flash a window to grab user's attention,10
No,6,0,,11/10/09,100,45086,unknown,2008-09-29T14:11:06.040,,,0,2066,1,60.16,java,C++ and SOAP,10
Yes,1,0,,6/14/10,100,45122,unknown,2014-04-25T16:04:41.567,2008-10-08T19:57:28.283,Adam Bellaire,21632,1914,1,1971.9,python,"Python packages - import by class, not file",10
No,9,0,,1/7/12,100,45132,unknown,2010-10-22T09:48:33.163,2008-09-16T02:57:19.487,,1899,1899,1,104.88,c#,What is the best way and recommended practices for interacting with Lotus Notes from C#,10
No,10,0,,1/7/12,1000,45135,unknown,2015-07-01T10:46:42.803,2015-06-09T18:48:34.683,,895245,1597,1,194.22,c++,Why does the order in which libraries are linked sometimes cause errors in GCC?,50
No,1,0,,12/19/10,100,45155,unknown,2015-05-07T16:44:58.653,2015-05-07T16:44:58.653,,1362287,4646,1,839.85,c#,WebDAV query trouble - unable to read body of e-mail,10
Yes,4,0,,11/29/12,100,45163,unknown,2016-01-14T20:23:12.387,2016-01-14T19:37:21.960,user672118,2678454,1306,1,2375.64,html,How do I convert a list with graphical links to an inline list?,10
No,2,0,,11/29/12,100,45166,unknown,2015-06-10T16:57:33.163,2015-06-10T16:57:33.163,,2165163,1615,1,223.84,php,Stream data (such as music) using PHP (or another language),10
Yes,3,0,,11/29/12,100,45228,unknown,2014-06-11T20:36:38.567,2010-07-14T21:51:03.403,Tim,1114,1114,1,772.92,python,Where can I find the time and space complexity of the built-in sequence types in Python,10
Yes,11,0,,4/18/09,100,45239,unknown,2009-03-29T22:19:02.370,2008-09-06T10:19:31.473,jhs,2938,2938,1,5615.64,css,"What is the best technique for consistent form, function between all web browsers (including Google Chrome)?",10
Yes,5,0,,9/24/09,100,45286,unknown,2008-09-19T15:29:03.590,2008-09-05T06:09:39.417,Patrick Johnmeyer,363,363,1,1076.02,c++,"How can I overwrite the same portion of the console in a Windows native C++ console app, without using a 3rd Party library?",10
No,10,0,,3/11/11,100,45293,unknown,2012-02-15T16:20:49.720,2008-09-05T06:29:21.613,Codeslayer,4021,4021,1,1614.24,c#,ASP.NET and sending SMS/making phone calls,10
No,2,0,,12/13/10,100,45313,unknown,2015-05-07T16:28:12.940,2015-05-07T16:28:12.940,,1362287,0,1,47.97,c#,Visual studio 2005 closes slowly,10
Yes,2,0,,1/21/12,100,45361,unknown,2012-04-26T05:39:03.363,2012-04-26T05:39:03.363,,1332690,4682,1,1727.52,java,Tomcat doFilter() invoked with committed response,10
Yes,3,0,,1/6/12,100,45372,unknown,2013-04-25T00:11:47.627,2008-09-24T16:06:06.957,Oli,12870,1666,1,1425.08,mysql,Calculated columns in mysql on INSERT statements,10
Yes,3,0,,1/6/12,100,45385,unknown,2009-04-21T18:47:59.997,,,0,3561,1,14624.82,python,Good python library for generating audio files?,10
Yes,4,0,,12/10/09,100,45401,unknown,2014-05-16T19:14:35.067,2014-05-16T19:14:35.067,Gortok,321731,2090,1,272.16,c#,Lightweight 3D Graphics Engine .NET (Compact and Full Framework),10
Yes,3,0,,2/12/10,100,45414,unknown,2008-10-19T22:09:56.720,2008-10-19T22:09:56.733,Craig Angus,15352,2670,1,4776.66,java,Why does the Eclipse code formatter break </a> in a Javadoc @see tag?,10
Yes,5,0,,2/12/10,100,45424,unknown,2012-04-26T06:41:04.727,2012-04-26T06:41:04.727,,1332690,4690,1,419.58,java,Struts 2: return to calling page,10
No,6,0,,6/26/09,100,45437,unknown,2012-04-02T08:37:03.640,2008-09-05T10:37:07.150,kronoz,3394,3394,1,150.1,c#,Determining members of local groups via C#,10
No,3,0,,2/8/11,100,45475,unknown,2008-09-05T11:51:40.747,2008-09-05T10:03:49.633,Evil Andy,4431,4431,1,342,c#,Postback events from within DataView,10
Yes,6,0,,2/20/11,100,45481,unknown,2013-04-24T01:31:55.347,,,0,4685,1,131.88,c#,How to do Streaming read of a large XML file in C# 3.5 ,10
Yes,9,0,,9/10/12,100,45494,unknown,2015-05-31T09:37:53.913,2015-05-31T09:35:45.120,Cheekysoft,4519059,2138,1,3671.51,mysql,MySQL Error 1093 - Can't specify target table for update in FROM clause,100
No,4,0,,9/10/12,100,45500,unknown,2015-10-19T07:45:53.440,2015-10-19T07:45:53.440,,678093,0,1,343.96,python,Wacom tablet Python interface,10
Yes,3,0,,2/12/10,100,45507,unknown,2014-05-20T08:35:21.167,,,0,4203,1,5213.41,python,Is there a Python library for generating .ico files?,10
Yes,4,0,,2/1/10,100,45528,unknown,2015-06-10T16:40:34.123,2015-06-10T16:40:34.123,,308392,4591,1,960.38,c++,Simplest way to change listview and treeview colours,10
No,1,0,,9/26/11,100,45540,unknown,2008-10-09T16:27:23.043,2008-10-09T16:27:23.060,Bryan Oakley,7432,4717,1,384.48,python,How to know whether a window with a given title is already open in Tk?,10
Yes,4,0,,9/26/11,100,45546,unknown,2015-05-19T15:03:48.363,,,0,4702,1,139.44,java,How do I return a 403 Forbidden in Spring MVC?,10
Yes,3,0,,8/12/10,100,45572,unknown,2008-10-01T14:18:21.280,,,0,3182,1,554.26,c#,What is the best method of getting Int32 from first four bytes of GUID?,10
Yes,7,0,,8/20/10,100,45577,unknown,2013-05-06T14:51:36.087,2009-10-06T19:08:37.987,hop,1288,4050,1,302.94,html,Syntax highlighting for html markup disappears in Visual Studio 2008,10
Yes,3,0,,8/20/10,100,45582,unknown,2009-09-04T17:08:35.407,2008-09-09T23:13:49.107,,-1,287,1,430.2,java,How can I convince GroovyShell to maintain state over eval() calls?,10
Yes,1,0,,5/17/12,100,45593,unknown,2009-10-04T04:17:28.853,2009-10-04T04:17:28.853,hop,2812,2812,1,1994.4,c#,"Is there a way to perform a ""Refresh Dependencies"" in a setup project outside VS2008?",10
Yes,4,0,,5/17/12,100,45600,unknown,2014-12-25T01:36:06.377,2014-12-25T01:36:06.377,Ovesh,3751,3751,1,1745.24,jquery,A issue with the jquery dialog when using the themeroller css,10
Yes,3,0,,7/9/10,100,45604,unknown,2016-01-25T03:36:12.790,2008-09-05T12:49:17.300,Keith,905,905,1,220.32,c#,Why doesn't C# support implied generic types on class constructors?,10
Yes,4,0,,10/22/11,100,45623,unknown,2012-04-06T05:47:06.540,2012-04-06T05:47:06.540,,996493,4739,1,273.3,java,Sockets and Processes in Java,10
No,29,5,2008-10-12T11:37:29.027,10/22/11,100,45627,unknown,2016-01-14T11:28:11.097,2009-08-28T14:25:02.460,,11575,123,1,2183.86,c++,How do you detect/avoid Memory leaks in your (Unmanaged) code?,50
Yes,2,0,,7/15/10,100,45658,unknown,2015-01-22T18:23:36.990,2015-01-22T18:23:36.990,Chris,3204551,4735,1,6760.95,c++,How do I retrieve IPIEHTMLDocument2 interface on IE Mobile,10
Yes,5,0,,3/4/11,100,45705,unknown,2009-02-04T17:39:21.173,2008-09-05T12:55:53.977,Asif,87645,87645,1,1002.82,c#,how would you architect a desktop application in C# 3.0,10
Yes,8,0,,3/4/11,100,45779,unknown,2012-01-23T17:40:58.837,2008-09-05T14:38:48.533,DAC,1111,1111,1,549.5,c#,C# Dynamic Event Subscription,10
Yes,9,0,,1/5/09,100,45783,unknown,2015-06-05T17:06:36.880,2015-06-05T17:06:36.880,,4248328,4734,1,170.88,php,Automate Deployment for Web Applications?,10
Yes,10,0,,1/5/09,100,45827,unknown,2013-12-04T04:38:37.283,,,0,305,1,2265.89,html,How do you automatically set the focus to a textbox when a web page loads?,100
Yes,4,0,,5/12/09,100,45865,unknown,2013-06-21T00:57:44.707,,,0,4513,1,37.08,java,Can you disable the back button in a JFace wizard?,10
Yes,9,5,,2/22/10,100,45879,unknown,2016-01-18T15:07:02.383,2016-01-18T15:07:02.383,,4497,4497,1,4458.02,mysql,MySQL Partitioning / Sharding / Splitting - which way to go?,10
Yes,10,0,,2/22/10,100,45888,unknown,2015-06-04T10:43:38.723,,,0,1414,1,818.22,jquery,"What is the most efficient way to sort an Html Select's Options by value, while preserving the currently selected item?",50
Yes,15,0,,6/23/11,1000,45953,unknown,2016-01-05T13:31:19.740,2008-09-07T14:44:21.047,Tim Duffin,1071,1071,1,1105.44,php,php execute a background process,100
Yes,6,0,,3/20/09,100,45954,unknown,2014-04-09T10:33:49.363,2014-04-09T10:33:49.363,,3052751,4761,1,23.49,python,Analizing MIPS binaries: is there a Python library for parsing binary data?,10
Yes,6,0,,1/22/11,100,45964,unknown,2014-06-18T09:02:29.293,2014-01-30T07:17:13.020,,1737819,4406,1,2209.32,java,"How to multiply 10 to an ""Integer"" object in Java?",10
No,12,0,,7/28/11,100,45972,unknown,2015-04-15T21:38:14.200,2015-04-15T21:38:14.200,,1571407,2353001,1,1639.2,c++,mmap() vs. reading blocks,10
Yes,4,0,,7/28/11,100,45988,unknown,2013-06-09T15:53:43.987,2013-06-09T15:53:43.987,,1412209,1367,1,757,c#,Choosing a folder with .NET 3.5,10
Yes,7,0,,4/3/10,100,45991,unknown,2013-12-09T02:52:43.457,2013-06-01T19:52:02.897,Jim,815724,681,1,1048.96,html,What's the easiest way to convert Wiki markup to HTML?,10
Yes,8,0,,4/3/10,100,46030,unknown,2015-07-14T07:59:18.660,2015-07-14T07:59:18.660,ALassek,3218692,1358,1,5828.71,c#,C# Force Form Focus,10
Yes,5,0,,11/21/10,100,46074,unknown,2011-11-13T14:36:49.013,2011-11-13T14:35:38.170,,367456,3135,1,19999.6,php,Redirect from domain name to a dotted quad hosted box,10
Yes,7,0,,9/11/10,100,46079,unknown,2008-10-30T07:57:29.673,2008-09-05T16:15:40.017,JasonBunting,1790,1446,1,444.5,jquery,What is the best approach for (client-side) disabling of a submit button?,10
Yes,4,0,,8/31/11,100,46124,unknown,2008-09-25T18:10:16.930,,,0,305,1,3394.08,css,Is there a list of browser conditionals for use including stylesheets?,10
Yes,2,0,,8/31/11,100,46130,unknown,2008-09-06T07:34:15.007,,,0,1946,1,376.13,c#,How do I group in memory lists?,10
No,4,0,,6/7/09,100,46146,unknown,2011-11-09T18:03:53.567,,,0,4792,1,61.88,java,What are the Java regular expressions for matching IPv4 and IPv6 strings?,10
Yes,7,0,,3/22/09,100,46147,unknown,2012-04-18T15:24:07.583,,,0,1220,1,671.16,css,"why are all links in my site are red, in google chrome and safari?",10
No,14,0,,3/22/09,100,46160,unknown,2013-12-02T13:09:25.053,2013-12-02T13:09:25.053,,2432317,4216,1,44.19,java,Getting an int representation of a String,10
Yes,3,0,,9/30/10,100,46173,unknown,2008-09-09T13:17:54.920,2008-09-09T13:17:54.920,Ed,1206,1206,1,6877.24,c#,What is the best way to set the permissions for a specific user on a specific folder on a remote machine?,10
Yes,12,0,,9/15/10,100,46214,unknown,2012-07-13T17:37:11.570,2010-02-13T00:28:47.927,Jeff Atwood,89989,4541,1,1509.8,jquery,Good ways to improve jQuery selector performance?,10
Yes,2,0,,1/10/10,100,46219,unknown,2016-01-30T11:12:35.843,2014-02-18T14:49:58.337,,188331,698,1,152.64,html,How to determine if user selected a file for file upload?,10
Yes,7,0,,6/26/10,100,46276,unknown,2012-02-27T23:54:48.000,,,0,3238,1,378.81,php,Test Driven Development in PHP,10
Yes,4,0,,7/23/11,100,46282,unknown,2012-04-26T05:54:19.153,2012-04-26T05:54:19.153,,1332690,4599,1,75.6,c#,How do I create an XmlNode from a call to XmlSerializer.Serialize?,10
Yes,4,0,,10/10/10,100,46338,unknown,2013-07-18T21:24:06.613,2012-07-21T10:17:24.490,,782535,889,1,313.04,php,Can you access a model from inside another model in CodeIgniter?,10
No,1,0,,2/5/09,100,46339,unknown,2015-06-05T17:03:56.080,2015-06-05T17:03:56.080,,4248328,2567,1,138.24,php,How to Dynamically Generate String Validation?,10
Yes,6,0,,2/5/09,100,46350,unknown,2014-10-24T05:38:10.767,2013-06-01T19:55:25.147,,815724,4264,1,1175.94,html,Center a block of content when you don't know its width in advance,10
Yes,2,0,,11/9/11,100,46377,unknown,2014-04-04T11:05:21.937,2014-04-04T11:04:08.847,,1244353,327,1,23.12,c#,How do I specify multiple constraints on a generic type in C#?,10
Yes,2,0,,11/9/11,100,46389,unknown,2012-05-04T03:22:51.920,,,0,4406,1,655.04,java,How to export findbugs results from Eclipse findbugs plugin?,10
Yes,4,0,,7/26/09,100,46394,unknown,2008-09-05T19:08:38.667,,,0,1942,1,92.82,c#,Automatic Timeout Web Client Use,10
Yes,10,0,,7/26/09,100,46483,unknown,2016-02-02T06:02:38.830,2013-09-08T11:02:18.247,,63550,4137,1,9647.52,php,htmlentities() vs. htmlspecialchars(),100
Yes,5,0,,7/26/09,100,46484,unknown,2013-06-11T15:24:06.897,,,0,4241,1,1567.92,jquery,How to encrypt email addresses using JQuery,10
Yes,3,0,,4/18/09,100,46489,unknown,2008-09-06T19:13:54.950,,,0,67,1,1483.72,c#,Referencing Embedded resources from other resources in c#,10
Yes,9,0,,4/18/09,100,46496,unknown,2015-12-08T18:16:44.677,2014-01-30T07:19:28.320,,1737819,2628,1,807.84,java,Should I avoid using Java Label Statements?,10
Yes,15,0,,4/18/09,100,46545,unknown,2013-07-15T07:09:20.040,2008-09-05T18:51:55.540,Thomas Owens,572,3314,1,1719.8,mysql,How do I do backups in MySQL?,10
Yes,3,0,,2/24/12,100,46568,unknown,2008-09-05T21:32:42.860,2008-09-05T21:32:42.877,pkaeding,4257,4257,1,50.4,java,Can you programmatically restart a j2ee application?,10
Yes,7,0,,7/28/12,100,46642,unknown,2012-04-02T08:37:00.143,,,0,1310,1,229.08,java,Does anyone here have a favorite memory profiling/memory leak tool they like to use for their java webapps?,10
Yes,12,0,,7/28/12,1000,46663,unknown,2015-10-20T10:50:35.193,2015-07-04T15:24:52.817,,1288,1288,1,1808.73,java,"How can I send an email by Java application using GMail, Yahoo, or Hotmail?",100
Yes,6,0,,12/14/11,100,46704,unknown,2014-12-15T13:56:11.830,2014-12-15T13:54:17.730,CarolinaJay65,1835379,2755,1,13.08,jquery,"Using JQuery, what is the best way to set onclick event listeners for radio buttons?",10
No,7,0,,12/14/11,100,46758,unknown,2013-01-17T09:39:34.500,,,0,4725,1,7753,java,Tools for converting non-Java into Java source,10
Yes,8,0,,6/13/10,100,46855,unknown,2013-01-20T17:45:38.730,2011-11-23T02:16:44.037,JohnV,54680,4589,1,41.6,c#,C# Game Network Library,10
Yes,5,0,,6/13/10,100,46860,unknown,2015-05-13T10:58:02.367,,,0,826,1,643.92,c#,Showing a hint for a C# winforms edit control,10
Yes,30,0,,10/1/10,1000,46898,unknown,2016-02-26T08:22:15.650,2015-12-28T15:04:36.210,,1253136,4807,1,248.38,java,How to efficiently iterate over each Entry in a Map?,100
Yes,2,0,,4/27/12,100,46909,unknown,2008-09-06T03:16:03.097,,,0,1512,1,1016.26,c#,Is this the proper use of a mutex?,10
Yes,8,5,,9/24/11,100,46918,unknown,2012-06-01T21:46:22.947,,,0,536,1,30.24,c#,What's the proper way to minimize to tray a C# WinForms app?,50
Yes,17,0,,9/24/11,100,46933,unknown,2008-10-09T22:26:20.680,2008-10-09T22:26:20.697,Constantin,20310,327,1,1102.92,c#,Why doesn't inheritance work the way I think it should work?,10
Yes,3,0,,6/30/12,100,46982,unknown,2008-09-06T15:54:52.027,,,0,2649,1,70.02,css,Javascript and CSS parsing performance,10
Yes,7,0,,11/10/11,100,47003,unknown,2016-01-18T09:27:53.510,,,0,145,1,566.47,c#,C# .NET + PostgreSQL,10
Yes,5,0,,11/5/09,100,47005,unknown,2008-11-05T14:39:26.720,2008-11-05T14:39:26.720,chills42,23855,4563,1,151.8,mysql,MySQL UTF/Unicode migration tips,10
Yes,7,0,,2/19/09,100,47009,unknown,2013-04-17T21:17:57.190,2013-04-17T21:17:57.190,Constantin,1454806,327,1,221.26,java,What languages support covariance on inherited methods' return types?,10
Yes,3,0,,2/19/09,100,47045,unknown,2015-07-14T11:47:15.673,2009-06-06T07:40:08.200,Rudd,66519,4498,1,8.32,java,Sprintf equivalent in Java,100
Yes,4,0,,2/19/09,100,47052,unknown,2015-04-27T11:51:05.897,2014-04-18T21:04:02.777,Bittercoder,1835606,4843,1,173.42,c#,What code would I use to convert a SQL like expression to a regex on the fly?,10
Yes,5,0,,3/2/10,100,47087,unknown,2013-06-11T15:22:05.027,,,0,0,1,1333.71,mysql,How do you prevent SQL injection in LAMP applications?,10
Yes,11,0,,6/28/09,100,47089,unknown,2015-12-04T14:15:44.643,,,0,4846,1,164.68,c#,Best way in asp.net to force https for an entire site?,50
Yes,2,0,,6/28/09,100,47145,unknown,2009-04-04T13:13:42.780,,,0,3431280,1,4645.08,java,Customising log4j adapter,10
Yes,10,0,,6/28/09,100,47177,unknown,2015-09-09T15:01:58.190,2011-08-18T22:48:47.270,chills42,15168,2783,1,86.7,java,"How to monitor the computer's cpu, memory, and disk usage in Java?",100
Yes,6,0,,1/26/09,100,47198,unknown,2011-10-08T06:46:38.090,,,0,680,1,430.2,python,Which Version of Python to Use for Maximum Compatibility,10
Yes,3,0,,8/2/11,100,47207,unknown,2014-02-13T23:51:43.867,2008-09-06T02:49:31.413,joshhunt,2592,2592,1,84.87,python,Django: Print url of view without hardcoding the url,10
Yes,12,0,,7/4/10,100,47239,unknown,2015-05-24T03:17:57.153,2014-09-11T11:01:10.697,,3057566,4550,1,29.46,c#,How can I generate database tables from C# classes?,10
Yes,7,0,,10/1/12,100,47248,unknown,2014-11-05T11:28:40.817,2014-11-05T11:28:40.817,Oli,617450,4639,1,211.48,html,Is there a Firefox 3 addon similar to View Source Chart?,10
Yes,5,0,,7/14/11,100,47249,unknown,2013-03-17T15:06:54.577,,,0,4859,1,461.93,c#,Best programming language to write a Windows File Manager app,10
Yes,1,0,,7/25/10,100,47253,unknown,2015-05-08T16:41:10.043,2015-05-08T16:41:10.043,minty,1362287,4491,1,6845.72,python,How do you set up a python wsgi server under IIS?,10
Yes,2,0,,7/6/09,100,47262,unknown,2009-10-06T06:14:40.350,2008-09-07T10:32:05.817,quux,2383,2383,1,27,c#,Storing Windows passwords,10
Yes,4,0,,7/6/09,100,47363,unknown,2013-09-13T09:31:12.167,2013-05-22T23:05:38.650,Harry,1090198,4704,1,326.6,mysql,How do you list all triggers in a MySQL database?,10
Yes,4,0,,7/6/09,100,47387,unknown,2013-05-22T23:12:44.577,,,0,115,1,460.9,mysql,Setting Up MySQL Triggers,10
Yes,1,0,,7/6/09,100,47414,unknown,2008-09-10T11:19:53.387,,,0,3854,1,1210.86,c#,Standard way to merge Entities in LlblGenPro,10
Yes,4,0,,7/6/09,100,47447,unknown,2014-12-19T14:03:46.817,2013-06-01T19:48:54.243,,2071395,3894,1,42.24,html,Child spans of the same width,10
Yes,9,0,,7/6/09,100,47468,unknown,2011-09-30T19:46:49.237,2008-09-10T14:13:49.643,,-1,4494,1,46.53,html,A Well-Designed Web App GUI Framework?,10
Yes,14,0,,12/11/12,100,47487,unknown,2016-01-16T20:19:21.953,2016-01-16T20:19:21.953,,2151050,4906,1,608.71,css,Create a variable in .CSS file for use within that .CSS file,10
Yes,5,0,,12/11/12,100,47519,unknown,2009-12-11T05:17:00.063,,,0,3206,1,145.8,css,How to make your website look the same on Linux,10
Yes,5,0,,12/1/11,100,47524,unknown,2008-10-31T08:07:09.717,,,0,292,1,274.89,java,JUnit for database code,10
Yes,1,0,,12/1/11,100,47533,unknown,2015-09-09T10:25:10.363,2015-09-09T10:25:10.363,,1537726,3110,1,1271.66,c#,Reading from a socket in C#,10
Yes,7,5,,4/4/09,100,47537,unknown,2009-02-06T00:04:01.457,2008-09-06T18:21:55.447,Jonathan Holland,1965,1965,1,317.52,c#,C# Console?,10
Yes,2,0,,6/25/10,100,47538,unknown,2010-03-30T14:30:30.737,2010-03-30T14:30:30.737,,8446,4910,1,37.94,c++,Where's the Win32 resource for the mouse cursor for dragging splitters?,10
Yes,6,0,,2/16/11,100,47555,unknown,2011-03-06T19:03:41.173,,,0,4890,1,221.26,java,Practical Experience using Stripes?,10
Yes,8,0,,2/16/11,100,47589,unknown,2016-01-16T14:36:33.807,2014-10-21T20:34:10.420,user212218,0,2056,1,20.8,mysql,Can I detect and handle MySQL Warnings with PHP?,10
Yes,10,0,,8/26/10,100,47605,unknown,2015-10-28T15:01:38.230,2013-08-21T15:21:37.193,shs,1065197,292,1,632.04,java,String concatenation: concat() vs + operator,100
Yes,7,0,,11/4/10,100,47612,unknown,2008-09-07T16:25:26.077,2008-09-06T16:38:56.523,billpg,3568,3568,1,406.41,c#,How to do C++ style destructors in C#?,10
Yes,8,0,,11/4/10,100,47676,unknown,2013-09-26T05:20:37.213,,,0,4910,1,300.24,java,Tomcat vs Weblogic JNDI Lookup,10
Yes,4,0,,11/4/10,100,47683,unknown,2011-03-15T21:59:34.340,,,0,3098,1,4531.78,java,Reconnecting JMS listener to JBossMQ,10
Yes,8,0,,4/28/09,100,47701,unknown,2015-03-30T19:02:50.973,2009-12-13T17:37:20.443,Tim,63550,4883,1,100.2,python,Is there a way to attach a debugger to a multi-threaded Python process?,10
Yes,1,0,,8/6/09,100,47707,unknown,2012-09-14T21:36:45.980,2012-09-14T21:36:45.980,,3340,4854,1,58.32,c#,"How to start coding the ""Dining Philosophers"" simulation?",10
Yes,19,0,,3/18/09,100,47752,unknown,2015-06-09T17:24:56.720,,,0,4541,1,2516.8,c#,Remove duplicates from a List<T> in C#,100
Yes,4,0,,3/18/09,100,47762,unknown,2009-12-04T21:49:14.433,2009-11-05T06:50:50.113,,4418,4418,1,45.36,mysql,How-to: Ranking Search Results,10
No,3,0,,1/5/09,100,47780,unknown,2008-10-02T22:18:18.980,,,0,445087,1,1219.9,c++,Is there a way to parse a dependency tree from a build script output?,10
Yes,7,5,,10/8/12,100,47789,unknown,2016-01-04T20:52:40.340,2008-09-14T21:30:07.223,J.F. Sebastian,4279,4883,1,210.84,python,Generator Expressions vs. List Comprehension,10
No,5,0,,11/5/10,100,47801,unknown,2012-03-19T14:23:34.607,,,0,1448,1,1209.59,python,User Authentication in Pylons + AuthKit,10
Yes,5,0,2008-09-28T11:08:03.337,11/5/10,100,47817,unknown,2015-06-19T19:32:00.623,2015-06-19T19:32:00.623,username,1159643,4939,1,2622.14,html,"Most elegant way to force a TEXTAREA element to line-wrap, *regardless* of whitespace",10
Yes,15,0,,12/10/12,1000,47824,unknown,2016-02-01T15:29:08.910,2013-04-13T11:49:51.893,CarolinaJay65,73226,2755,1,153.72,jquery,How do you remove all the options of a select box and then add one option and select it with jQuery?,100
Yes,6,0,,2/5/09,100,47833,unknown,2012-07-19T08:14:15.340,2008-09-06T21:28:42.457,RTipton,445815,445815,1,6435.63,c#,"In C#, what is the best way to test if a dataset is empty?",10
Yes,4,0,,9/28/11,100,47837,unknown,2013-05-30T15:06:37.127,,,0,1923,1,2923.66,jquery,Getting the base element from a jQuery object,50
No,6,0,,6/5/12,100,47838,unknown,2012-04-17T17:39:25.377,,,0,3394,1,184.04,c#,Justification for Reflection in C#,10
Yes,5,0,,6/5/12,100,47901,unknown,2008-12-10T19:23:17.907,,,0,4946,1,5455.69,c++,Can UDP data be delivered corrupted?,10
Yes,6,0,,9/26/10,100,47953,unknown,2011-04-13T14:29:26.210,2008-09-26T05:23:29.103,minty,4491,4491,1,4184.62,python,What are the advantages of packaging your python library/application as an .egg file?,10
Yes,8,0,,9/26/10,100,47960,unknown,2012-08-09T03:28:24.883,2012-08-09T03:28:24.883,The Imir of GrooFunkistan,1288,1874,1,2045.69,c#,What are the most useful (custom) code snippets for C#?,10
Yes,8,0,,1/21/09,100,47975,unknown,2013-03-23T12:05:43.200,2008-09-16T09:27:34.370,Nick,4949,4949,1,1400.24,c++,Is it possible to develop DirectX apps in Linux?,10
Yes,5,0,,10/5/12,100,47980,unknown,2008-09-24T11:18:41.373,2008-09-24T11:16:15.450,Motti,3848,2147,1,94.5,c++,Deciphering C++ template error messages,10
Yes,21,5,,10/5/12,1000,47981,unknown,2015-07-03T19:42:15.453,2015-05-22T16:01:17.277,,63550,445087,1,340.07,c++,"How do you set, clear and toggle a single bit in C/C++?",100
Yes,10,0,,3/25/09,100,48009,unknown,2015-06-05T17:45:00.547,2015-06-05T17:45:00.547,Mark Biek,4248328,4668,1,212.8,php,Implications of Instantiating Objects with Dynamic Variables in PHP,10
Yes,3,0,,9/20/12,100,48012,unknown,2009-01-13T20:01:00.817,,,0,4835,1,77.14,php,How do the CakePHP and codeigniter frameworks compare to the ASP.NET MVC framework?,10
